Ticker,CLOSE,RET,AVG_VOL,VOL,PE,PB,FPE,ROE,ROA,REV_G,EPS_G,GM,PM,OM,DE,CR,QR,BETA,MCAP,FCF,OCF,DY,Sector,CLOSE_missing,RET_missing,AVG_VOL_missing,VOL_missing,PE_missing,PB_missing,FPE_missing,ROE_missing,ROA_missing,REV_G_missing,EPS_G_missing,GM_missing,PM_missing,OM_missing,DE_missing,CR_missing,QR_missing,BETA_missing,MCAP_missing,FCF_missing,OCF_missing,DY_missing,Missing_Ratio,PC1,PC2,PC3
STB.VN,60000.0,0.6216216216216217,12669020.072580645,0.0222789882437298,13.7126755,2.229506,10.65022,0.07754,0.0057200002,-0.275,-0.574,0.0,0.24895,0.44997,46.271,1.666,1.119,0.959,133473272594432.0,-78321256448.0,23215502000128.0,2.81,Banking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.9364042747710469,-0.8605042393748268,-0.1990589247161282
TCB.VN,33642.79296875,0.448046402424195,22466813.66532258,0.0201870092872197,8.787346,1.3439496,7.99306,0.15788999,0.02467,0.211,0.118,0.0,0.50819,0.71027,46.271,1.666,1.119,0.914,228531250397184.0,-78321256448.0,-44537544179712.0,2.17,Banking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.007911631777444,-2.8663100451916153,1.535051609029934
TPB.VN,17150.0,0.1714584022069438,20080863.68548387,0.0222481317541997,5.9307694,0.97564375,5.8903713,0.16904,0.01615,0.09,-0.012,0.0,0.45663,0.49651,46.271,1.666,1.119,0.668,43275239030784.0,-78321256448.0,-38409343074304.0,6.03,Banking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.37080183483026546,-2.1456223764470574,0.9034732970059509
VCB.VN,57300.0,-0.0610578666104065,5440626.342741936,0.01506423413017,16.447369,2.4156535,9.3502245,0.16383,0.01543,0.132,0.087,0.0,0.50307,0.64625,46.271,1.666,1.119,0.529,542283308990464.0,-78321256448.0,-152529958600704.0,0.866,Banking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.9401963633177787,-2.7772133093643596,1.7945599778929904
VIB.VN,16781.84375,0.0708319959311818,12533562.346774194,0.0177450868318352,7.132668,1.1013271,5.156712,0.16360001,0.01432,0.446,0.157,0.0,0.41535,0.51067,46.271,1.666,1.119,0.57,54123688886272.0,-78321256448.0,-27525803671552.0,5.66,Banking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5728683806502743,-1.6985759955596464,0.7731817200732893
VPB.VN,28199.126953125,0.5394199082678464,32381947.842741936,0.0246532209885813,8.14996,1.2758288,11.219987,0.15836,0.02261,0.347,0.591,0.0,0.50172,0.65835,46.271,1.666,1.119,0.523,214215939850240.0,-78321256448.0,-207254536060928.0,1.85,Banking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.9205783055840141,-4.44187656239547,1.8564471084440648
FPT.VN,96500.0,-0.2550376181275305,9127030.366935484,0.0195563645051299,14.184397,3.5720334,11.70618,0.2849,0.091400005,-0.223,0.137,0.35819,0.14563,0.16284001,40.119,1.616,1.468,0.426,130318291959808.0,1970171543552.0,9795134291968.0,2.61,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7058942619477204,1.5093960328413336,1.0960909023445122
CMG.VN,32409.091796875,-0.2768762765880025,1157515.5040322582,0.0226051397584824,14.947683,1.9900429,5.4560003,0.13036999,0.03731,0.234,0.159,0.18188,0.042129997,0.03842,87.596,1.466,1.322,0.379,6496439500800.0,-478990434304.0,625107795968.0,2.81,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6545328067414706,0.67980899162376,-1.4378541447648525
ELC.VN,24350.0,-0.0166345969169657,827899.5685483871,0.0196960507041994,13.7126755,1.3866559,12.0008675,0.091730006,0.03983,0.862,-0.486,0.17374,0.07992,-0.014199999,24.933,2.836,1.961,0.589,24889603915776.0,-244705460224.0,-229022629888.0,2.81,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1409544596936996,0.7048891472065151,-0.6885578109939908
MWG.VN,88500.0,0.4814089260772629,8995747.983870968,0.020571817104407,14.285714,3.3057745,20.170088,0.2525,0.06697,0.286,0.748,0.20156999,0.04934,0.062459998,78.202,1.599,1.007,0.449,116739668967424.0,10982478839808.0,4799869747200.0,1.26,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.09291317897447252,1.277411979467408,0.14050329608381668
FRT.VN,147700.0,-0.0116434689507494,752794.0766129033,0.0224580563349867,24.570024,5.0185494,15.610905,0.29212,0.043080002,0.295,0.711,0.19586,0.01677,0.03138,224.55,1.176,0.45,0.014,22377656221696.0,-1669179899904.0,-1005803798528.0,2.81,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.961710341826285,2.8909704017677207,-0.6907756048802219
DGW.VN,38662.72265625,-0.026478671590113,2051926.2177419355,0.0246412457327064,14.306151,2.5385888,15.637657,0.19156,0.05495,0.54,0.878,0.08894,0.02167,0.03012,75.931,1.492,0.999,0.327,9222734479360.0,289943027712.0,-298938204160.0,2.4,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4211881512174837,1.0295185046769955,-1.0846897833892364
PNJ.VN,63602.5625,0.0228182502783464,1378382.9072580645,0.0212449964889569,9.98004,2.320336,8.639658,0.27692,0.15341,0.79,1.167,0.21313,0.084960006,0.10825,20.093,3.442,0.876,0.544,33415554400256.0,3325578182656.0,3811873914880.0,2.04,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9490294739001223,1.8933783182350994,1.3740654524546545
HPG.VN,26024.236328125,0.1777777208137272,44348829.798387095,0.0190352456489414,9.803921,1.466654,11.015637,0.16465001,0.058179997,0.406,1.689,0.16009001,0.12312,0.12541,64.827,1.208,0.562,0.973,203783615283200.0,883416563712.0,26988861456384.0,1.88,Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0604594917035788,-1.1794416040387121,0.0254656217977413
HSG.VN,12230.76953125,-0.1147595790956365,9613432.653225806,0.0222505321158291,19.157087,0.85912985,5.6823473,0.04765,0.02177,0.061,-0.422,0.12007,0.015420001,0.026349999,72.019,1.275,0.276,1.089,9848779440128.0,-3697385930752.0,-518013452288.0,3.36,Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.17303236428496266,-0.47781607642122836,-2.2692707077742527
NKG.VN,15000.0,0.023890784982935,10648760.33467742,0.023787045978346,38.461536,0.8022924,15.113072,0.02019,0.0049,-0.203,-0.659,0.04343,0.01102,-0.00526,91.053,1.482,0.507,0.923,6131721175040.0,-1133989724160.0,1370197458944.0,2.81,Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2604094231444359,-0.40685517626590617,-3.061592753870445
DGC.VN,65200.0,-0.3889403636764981,2502248.6733870967,0.0220530000529658,7.390983,1.1782672,4.687958,0.18456,0.09072,-0.244,-0.495,0.28944,0.24815,0.16108,7.396,6.591,4.349600000000006,0.314,18229363736576.0,-137664200704.0,597337178112.0,6.25,Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.458501353417288,2.0343082406712076,2.4869322657719057
DCM.VN,32700.0,-0.0288722344952443,3185345.8427419355,0.0204555889721782,10.7181,1.9076474,10.629113,0.21162,0.08207,0.552,0.911,0.24365,0.12621,0.15431,22.382,2.46,1.452,0.247,21943629643776.0,-842264608768.0,-93320486912.0,4.83,Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4084130521923819,1.0825286719086675,0.5387315604569597
DPM.VN,22400.0,0.1781509538782171,5149210.971774193,0.0202778928459491,16.666666,1.5378624,10.168849,0.1116,0.0436,0.365,0.436,0.17849001,0.070300005,0.08484,26.802,2.412,1.745,0.36,17882027130880.0,-1072691609600.0,-1087297421312.0,3.28,Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9825825223148165,0.5074875566848287,-0.6207107990654299
GVR.VN,26600.0,-0.1154319939632806,3615174.6008064514,0.0239681152682698,23.923445,2.5693464,21.30665,0.09948,0.03659,-0.069,-0.702,0.29757,0.18291001,0.07527,4.779,3.008,2.29,1.426,144800007323648.0,4352489291776.0,6954349494272.0,1.1,Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4652858717629508,0.1874816389487817,-0.5085956977221633
GAS.VN,74900.0,0.169565246032991,998624.1370967742,0.0177682020129978,18.621975,3.177473,16.402807,0.17497,0.09603,0.481,0.068,0.11846,0.07867,0.091730006,4.651,4.079,3.848,0.698,210650513014784.0,4909993295872.0,8422827229184.0,2.41,Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2661347469459754,2.259306006829578,1.8616767823368852
PLX.VN,35750.0,-0.0314987260906539,1780512.0685483871,0.0184406830827889,49.750957,2.1482337,14.549458,0.07374,0.01166,0.454,0.1805,0.05313,0.009092,-0.00629,38.101,1.049,0.616,1.093,54571938349056.0,11164156963061.768,15917255753728.0,2.79,Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.33744378557880644,0.5214616019652817,-2.280933831787616
POW.VN,12800.0,0.2693333849826409,13038538.157258064,0.020035017151258,12.594459,1.0843557,19.05703,0.100480005,0.0306,0.512,1.448,0.14206,0.08266,0.12720999,80.93,1.352,1.232,0.714,41415916650496.0,-5629040656384.0,3212661751808.0,2.81,Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04872294041839603,-0.264548554676226,-1.2329367637130026
PVD.VN,28450.0,0.2406060695875214,7687429.463709678,0.0232617714218211,18.293636,1.059404,11.634103,0.071729995,0.035520002,1.263,0.929,0.19113001,0.09316,0.12687,31.654,1.665,1.236,0.635,18205070327808.0,-1933041729536.0,1404682633216.0,1.53,Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3274026719026874,-0.033628298657340495,-1.0637455386070727
BSR.VN,16200.0,0.2112499748094352,10399059.957805907,0.027648296818571,11.709601,2.542857,12.0008675,0.14062999,0.039470002,0.444,0.1805,0.977797556,0.06104,0.06501,41.347,2.052,1.583,0.589,153724093726720.0,2140644573184.0,3298572894208.0,2.81,Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.06638125726390746,0.5482362527450164,-0.38060406974761785
BCM.VN,60452.78515625,-0.1313559802458148,478444.125,0.0204904646805737,17.152658,2.5786805,12.0008675,0.15845999,0.024619998,-0.4,-0.23,0.66657996,0.55059,0.32432,113.549,1.606,0.415,0.501,56407499997184.0,-384843218944.0,-411973156864.0,2.02,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0902338927265107,-0.5616154797370847,-0.43259263397353237
DXG.VN,17500.0,0.3041400989967509,19429669.04838709,0.0267534691992001,76.33388,1.1341723,24.382069,0.03827,0.01505,0.462,-0.263,0.52227,0.04772,0.20805,22.845,2.343,0.513,0.808,16185188941824.0,834344976384.0,764525412352.0,2.81,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0348917626736815,-0.24413122388365524,-2.255291287031199
KBC.VN,34400.0,0.2554744525547445,7509729.379032258,0.0244279246992217,18.939394,1.1891767,14.468864,0.06577,0.02043,-0.569,-0.767,0.54669,0.30187,0.36463,111.847,3.92,0.82,1.038,29759450906624.0,-2578450219008.0,-12984657117184.0,2.81,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05843503357573053,-0.8044573575623373,-0.8121031442421157
KDH.VN,31500.0,-0.0142247346343472,4967792.108870967,0.0232208101410445,22.371252,1.3338215,12.295555,0.08931,0.0367,-0.604,1.3,0.62277,0.28535,0.30842,71.307,7.11924000000002,1.499,0.731,25081503809536.0,-7707860402176.0,-1341799661568.0,2.81,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1757699499350878,0.4139059902873159,-0.002045978723468118
NLG.VN,30600.0,-0.1493231322188107,3364196.294354839,0.0263260838236888,20.201939,0.9621462,14.176075,0.06429,0.02476,-0.009,-0.509,0.41279,0.11738,0.1506,36.802,3.022,1.41,0.836,12248708808704.0,10060761661440.0,-455839580160.0,1.83,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9564162716278373,-0.1595580826414922,-1.4925625412157995
PDR.VN,19400.0,0.0121739474243867,14935863.85483871,0.0284382645371279,26.385008,1.2807652,17.436176,0.05085,0.0081,-0.62296,1.526,0.65272003,0.60204,-0.06902,36.279,2.213,0.235,-0.02,16014841479168.0,28641153024.0,-3223263903744.0,2.81,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6022434332081907,-1.1405326270346807,-1.8203372362113155
VHM.VN,117500.0,1.9375,7989485.669354838,0.0280356588276708,28.653296,2.5027304,19.11266,0.26724002,0.05698,1.4892000000000083,7.715400000000003,0.35796002,0.3195,0.46159,59.399,1.333,0.22,1.356,656364418367488.0,-86601245917184.0,77773720780800.0,2.81,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.807104018239824,2.487970482108967,2.9533992273620617
VIC.VN,163000.0,2.549734895191145,14049172.048387095,0.0307735562632477,100.99298720000029,11.0641,-42.160101304,0.09277,0.0051200003,0.245,-0.014,0.16849001,0.03305,0.13937001,233.177,1.068,0.2024,1.4812000000000003,774397625116922.2,-98138001527275.52,82028306324521.12,2.81,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-13.466581811387101,4.61322803952263,1.6028554986192098
VRE.VN,32800.0,0.8959537572254335,10020592.181451611,0.0266830342820469,10.842795,1.5409305,17.141632,0.14773,0.04242,0.076,0.365,0.53154,0.6300960000000007,0.48150003,12.785,2.513,1.775,0.927,74532043882496.0,2620985966592.0,-3677573873664.0,2.81,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.25143550763461814,-1.4147653281705646,1.4847513283086045
DBC.VN,27450.0,0.1154593793542868,8061361.181451613,0.0221643481758674,6.455768,0.9915659,12.0008675,0.1751,0.06841,0.143,-0.264,0.17002001,0.089049995,0.106920004,63.882,1.429,0.481,1.095,8370849841152.0,898375024640.0,1655290200064.0,2.81,Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3125144170539017,-0.13295150538815478,-0.7024057554276693
MSN.VN,76900.0,0.0861581920903955,8324236.641129033,0.0209355049383975,23.310024,3.0108242,28.234247,0.1731,0.03869,0.271,2.15,0.31463,0.057189997,0.10189,140.583,0.754,0.409,0.78,110178762489856.0,-10835749502976.0,4919203987456.0,2.81,Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0400360832761366,1.1882692248760989,-1.2693871403882517
SAB.VN,47573.44140625,-0.0516897119149943,1279306.5282258063,0.0152928993266467,13.140604,2.9103966,13.20132,0.20154,0.09476,0.111,0.513,0.37058997,0.18146999,0.19648,1.67152,3.727,3.344,0.362,61562995867648.0,4764894494720.0,4975344746496.0,10.42,Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.9927381952428433,2.3806607422514032,2.4180139581765943
VNM.VN,61800.0,0.0616401954500214,5082666.016129033,0.0163844055164813,13.400106,4.0184402,12.691829,0.2768,0.13334,0.246,0.558,0.41759998,0.15366,0.16791001,28.254,2.1,1.641,0.393,123307370217472.0,7988249624576.0,9061651185664.0,9.07,Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6636387669691306,2.4172776033941266,2.3325880121079043
HVN.VN,25300.0,-0.1335616438356164,2097877.016129032,0.0272692337674402,7.4906235,11.06790382,14.185111,0.15097,0.08695,0.198,-0.8362799999999999,0.14765,0.059439998,0.007929999,194.718,0.6894399999999999,0.415,0.763,65808189358080.0,10173791862784.0,12277544648704.0,2.81,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.2486339563240592,2.070750022389298,-1.1589886486161507
VJC.VN,170564.77375000017,1.056056056056056,2067764.858870968,0.0254452606456637,40.03932,4.137913,28.398735200000004,0.114259996,0.02116,0.171,0.505,0.104270004,0.0293,0.08246,262.543,1.128,0.78,0.486,102644567769088.0,-35456687276032.0,6927142617088.0,2.81,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3.5888946403512514,3.0107864899314265,-1.32533293647998
